Time[s], Channel 0, Channel 1, Channel 2, MIC DATA, LRCLK, buzzer, LED, Channel 7
2.485272875000000, 1, 1, 1, 1, 1, 1, 1, 1
2.487251062500000, 1, 1, 1, 1, 1, 1, 0, 1
2.491251875000000, 1, 1, 1, 1, 1, 1, 1, 1
2.497215875000000, 1, 1, 1, 1, 1, 1, 0, 1
2.501216937500000, 1, 1, 1, 1, 1, 1, 1, 1
2.509174062500000, 1, 1, 1, 1, 1, 1, 0, 1
2.511181187500000, 1, 1, 1, 1, 1, 1, 1, 1
2.527110625000000, 1, 1, 1, 1, 1, 1, 0, 1
2.529117937500000, 1, 1, 1, 1, 1, 1, 1, 1
2.802840750000000, 1, 1, 1, 1, 1, 1, 0, 1
2.804844562500000, 1, 1, 1, 1, 1, 1, 1, 1
2.820748875000000, 1, 1, 1, 1, 1, 1, 0, 1
2.822762312500000, 1, 1, 1, 1, 1, 1, 1, 1
2.824733937500000, 1, 1, 1, 1, 1, 1, 0, 1
2.826736000000000, 1, 1, 1, 1, 1, 1, 1, 1
2.836676812500000, 1, 1, 1, 1, 1, 1, 0, 1
2.838676812500000, 1, 1, 1, 1, 1, 1, 1, 1
2.840658375000000, 1, 1, 1, 1, 1, 1, 0, 1
2.844655812500000, 1, 1, 1, 1, 1, 1, 1, 1
2.846626312500000, 1, 1, 1, 1, 1, 1, 0, 1
2.848628375000000, 1, 1, 1, 1, 1, 1, 1, 1
2.864534750000000, 1, 1, 1, 1, 1, 1, 0, 1
2.866548312500000, 1, 1, 1, 1, 1, 1, 1, 1
2.868519125000000, 1, 1, 1, 1, 1, 1, 0, 1
2.872514500000000, 1, 1, 1, 1, 1, 1, 1, 1
2.876481437500000, 1, 1, 1, 1, 1, 1, 0, 1
2.878482187500000, 1, 1, 1, 1, 1, 1, 1, 1
2.880462437500000, 1, 1, 1, 1, 1, 1, 0, 1
2.882463000000000, 1, 1, 1, 1, 1, 1, 1, 1
2.890411687500000, 1, 1, 1, 1, 1, 1, 0, 1
2.894404437500000, 1, 1, 1, 1, 1, 1, 1, 1
2.896384437500000, 1, 1, 1, 1, 1, 1, 0, 1
2.898384750000000, 1, 1, 1, 1, 1, 1, 1, 1
2.900364375000000, 1, 1, 1, 1, 1, 1, 0, 1
2.902365375000000, 1, 1, 1, 1, 1, 1, 1, 1
2.906337062500000, 1, 1, 1, 1, 1, 1, 0, 1
2.910333875000000, 1, 1, 1, 1, 1, 1, 1, 1
2.912304812500000, 1, 1, 1, 1, 1, 1, 0, 1
2.914306750000000, 1, 1, 1, 1, 1, 1, 1, 1
2.924247500000000, 1, 1, 1, 1, 1, 1, 0, 1
2.926248312500000, 1, 1, 1, 1, 1, 1, 1, 1
2.928229562500000, 1, 1, 1, 1, 1, 1, 0, 1
2.932227187500000, 1, 1, 1, 1, 1, 1, 1, 1
2.934201437500000, 1, 1, 1, 1, 1, 1, 0, 1
2.938197937500000, 1, 1, 1, 1, 1, 1, 1, 1
2.956090500000000, 1, 1, 1, 1, 1, 1, 0, 1
2.958091937500000, 1, 1, 1, 1, 1, 1, 1, 1
2.968033562500000, 1, 1, 1, 1, 1, 1, 0, 1
2.970034437500000, 1, 1, 1, 1, 1, 1, 1, 1
3.015348875000000, 1, 1, 1, 1, 1, 1, 0, 1
3.017355250000000, 1, 1, 1, 1, 1, 1, 1, 1
3.027304187500000, 1, 1, 1, 1, 1, 1, 0, 1
3.029310375000000, 1, 1, 1, 1, 1, 1, 1, 1
3.037269000000000, 1, 1, 1, 1, 1, 1, 0, 1
3.041268937500000, 1, 1, 1, 1, 1, 1, 1, 1
3.053213000000000, 1, 1, 1, 1, 1, 1, 0, 1
3.057214562500000, 1, 1, 1, 1, 1, 1, 1, 1
3.059190375000000, 1, 1, 1, 1, 1, 1, 0, 1
3.061197750000000, 1, 1, 1, 1, 1, 1, 1, 1
3.077129500000000, 1, 1, 1, 1, 1, 1, 0, 1
3.079135562500000, 1, 1, 1, 1, 1, 1, 1, 1
3.081112125000000, 1, 1, 1, 1, 1, 1, 0, 1
3.085114687500000, 1, 1, 1, 1, 1, 1, 1, 1
3.089085312500000, 1, 1, 1, 1, 1, 1, 0, 1
3.091091812500000, 1, 1, 1, 1, 1, 1, 1, 1
3.093072125000000, 1, 1, 1, 1, 1, 1, 0, 1
3.095079562500000, 1, 1, 1, 1, 1, 1, 1, 1
3.103034937500000, 1, 1, 1, 1, 1, 1, 0, 1
3.107036000000000, 1, 1, 1, 1, 1, 1, 1, 1
3.109013875000000, 1, 1, 1, 1, 1, 1, 0, 1
3.111020125000000, 1, 1, 1, 1, 1, 1, 1, 1
3.113001812500000, 1, 1, 1, 1, 1, 1, 0, 1
3.115009062500000, 1, 1, 1, 1, 1, 1, 1, 1
3.118979250000000, 1, 1, 1, 1, 1, 1, 0, 1
3.122978625000000, 1, 1, 1, 1, 1, 1, 1, 1
3.124958750000000, 1, 1, 1, 1, 1, 1, 0, 1
3.126965312500000, 1, 1, 1, 1, 1, 1, 1, 1
3.142894000000000, 1, 1, 1, 1, 1, 1, 0, 1
3.144900000000000, 1, 1, 1, 1, 1, 1, 1, 1
3.146879187500000, 1, 1, 1, 1, 1, 1, 0, 1
3.150878625000000, 1, 1, 1, 1, 1, 1, 1, 1
3.156842750000000, 1, 1, 1, 1, 1, 1, 0, 1
3.160843250000000, 1, 1, 1, 1, 1, 1, 1, 1
3.168801125000000, 1, 1, 1, 1, 1, 1, 0, 1
3.170807687500000, 1, 1, 1, 1, 1, 1, 1, 1
3.186736500000000, 1, 1, 1, 1, 1, 1, 0, 1
3.188743937500000, 1, 1, 1, 1, 1, 1, 1, 1
3.470433562500000, 1, 1, 1, 1, 1, 1, 0, 1
3.472430187500000, 1, 1, 1, 1, 1, 1, 1, 1
3.488336937500000, 1, 1, 1, 1, 1, 1, 0, 1
3.490359125000000, 1, 1, 1, 1, 1, 1, 1, 1
3.492320375000000, 1, 1, 1, 1, 1, 1, 0, 1
3.494322187500000, 1, 1, 1, 1, 1, 1, 1, 1
3.504263187500000, 1, 1, 1, 1, 1, 1, 0, 1
3.506263625000000, 1, 1, 1, 1, 1, 1, 1, 1
3.508245562500000, 1, 1, 1, 1, 1, 1, 0, 1
3.512242750000000, 1, 1, 1, 1, 1, 1, 1, 1
3.514213562500000, 1, 1, 1, 1, 1, 1, 0, 1
3.516215125000000, 1, 1, 1, 1, 1, 1, 1, 1
3.532121687500000, 1, 1, 1, 1, 1, 1, 0, 1
3.534135750000000, 1, 1, 1, 1, 1, 1, 1, 1
3.536116375000000, 1, 1, 1, 1, 1, 1, 0, 1
3.540098812500000, 1, 1, 1, 1, 1, 1, 1, 1
3.544068250000000, 1, 1, 1, 1, 1, 1, 0, 1
3.546069375000000, 1, 1, 1, 1, 1, 1, 1, 1
3.548050687500000, 1, 1, 1, 1, 1, 1, 0, 1
3.550050625000000, 1, 1, 1, 1, 1, 1, 1, 1
3.557999187500000, 1, 1, 1, 1, 1, 1, 0, 1
3.561995437500000, 1, 1, 1, 1, 1, 1, 1, 1
3.563971562500000, 1, 1, 1, 1, 1, 1, 0, 1
3.565971187500000, 1, 1, 1, 1, 1, 1, 1, 1
3.567957687500000, 1, 1, 1, 1, 1, 1, 0, 1
3.569961812500000, 1, 1, 1, 1, 1, 1, 1, 1
3.573931250000000, 1, 1, 1, 1, 1, 1, 0, 1
3.577921375000000, 1, 1, 1, 1, 1, 1, 1, 1
3.579891625000000, 1, 1, 1, 1, 1, 1, 0, 1
3.581894125000000, 1, 1, 1, 1, 1, 1, 1, 1
3.591835000000000, 1, 1, 1, 1, 1, 1, 0, 1
3.593835750000000, 1, 1, 1, 1, 1, 1, 1, 1
3.595816875000000, 1, 1, 1, 1, 1, 1, 0, 1
3.599814000000000, 1, 1, 1, 1, 1, 1, 1, 1
3.601789437500000, 1, 1, 1, 1, 1, 1, 0, 1
3.605782062500000, 1, 1, 1, 1, 1, 1, 1, 1
3.623677250000000, 1, 1, 1, 1, 1, 1, 0, 1
3.625679625000000, 1, 1, 1, 1, 1, 1, 1, 1
3.635620187500000, 1, 1, 1, 1, 1, 1, 0, 1
3.637620812500000, 1, 1, 1, 1, 1, 1, 1, 1
3.685397875000000, 1, 1, 1, 1, 1, 1, 0, 1
3.687405312500000, 1, 1, 1, 1, 1, 1, 1, 1
3.697357000000000, 1, 1, 1, 1, 1, 1, 0, 1
