Time[s], Channel 0, Channel 1, Channel 2, MIC DATA, LRCLK, buzzer, LED, Channel 7
0.000000000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.084013250000000, 1, 1, 1, 1, 1, 1, 0, 1
0.086015812500000, 1, 1, 1, 1, 1, 1, 1, 1
0.101922500000000, 1, 1, 1, 1, 1, 1, 0, 1
0.103936000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.105906187500000, 1, 1, 1, 1, 1, 1, 0, 1
0.107914125000000, 1, 1, 1, 1, 1, 1, 1, 1
0.117849187500000, 1, 1, 1, 1, 1, 1, 0, 1
0.119850250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.121831000000000, 1, 1, 1, 1, 1, 1, 0, 1
0.125828875000000, 1, 1, 1, 1, 1, 1, 1, 1
0.127799375000000, 1, 1, 1, 1, 1, 1, 0, 1
0.129801312500000, 1, 1, 1, 1, 1, 1, 1, 1
0.145708187500000, 1, 1, 1, 1, 1, 1, 0, 1
0.147729937500000, 1, 1, 1, 1, 1, 1, 1, 1
0.149691562500000, 1, 1, 1, 1, 1, 1, 0, 1
0.153684062500000, 1, 1, 1, 1, 1, 1, 1, 1
0.157654375000000, 1, 1, 1, 1, 1, 1, 0, 1
0.159654562500000, 1, 1, 1, 1, 1, 1, 1, 1
0.161634625000000, 1, 1, 1, 1, 1, 1, 0, 1
0.163635250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.165617500000000, 1, 1, 1, 1, 1, 1, 0, 1
0.169614437500000, 1, 1, 1, 1, 1, 1, 1, 1
0.171753875000000, 1, 1, 1, 1, 1, 1, 0, 1
0.175578500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.177556625000000, 1, 1, 1, 1, 1, 1, 0, 1
0.179557750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.181537375000000, 1, 1, 1, 1, 1, 1, 0, 1
0.183539250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.187510000000000, 1, 1, 1, 1, 1, 1, 0, 1
0.191619187500000, 1, 1, 1, 1, 1, 1, 1, 1
0.193477437500000, 1, 1, 1, 1, 1, 1, 0, 1
0.195480000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.205420687500000, 1, 1, 1, 1, 1, 1, 0, 1
0.207421125000000, 1, 1, 1, 1, 1, 1, 1, 1
0.209402437500000, 1, 1, 1, 1, 1, 1, 0, 1
0.213399500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.215370312500000, 1, 1, 1, 1, 1, 1, 0, 1
0.219362625000000, 1, 1, 1, 1, 1, 1, 1, 1
0.237262875000000, 1, 1, 1, 1, 1, 1, 0, 1
0.239265375000000, 1, 1, 1, 1, 1, 1, 1, 1
0.249205812500000, 1, 1, 1, 1, 1, 1, 0, 1
0.251206562500000, 1, 1, 1, 1, 1, 1, 1, 1
0.303502875000000, 1, 1, 1, 1, 1, 1, 0, 1
0.305507625000000, 1, 1, 1, 1, 1, 1, 1, 1
0.315459125000000, 1, 1, 1, 1, 1, 1, 0, 1
0.317464500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.325423437500000, 1, 1, 1, 1, 1, 1, 0, 1
0.329421812500000, 1, 1, 1, 1, 1, 1, 1, 1
0.341367375000000, 1, 1, 1, 1, 1, 1, 0, 1
0.345367375000000, 1, 1, 1, 1, 1, 1, 1, 1
0.347343812500000, 1, 1, 1, 1, 1, 1, 0, 1
0.349351437500000, 1, 1, 1, 1, 1, 1, 1, 1
0.365281312500000, 1, 1, 1, 1, 1, 1, 0, 1
0.367288375000000, 1, 1, 1, 1, 1, 1, 1, 1
0.369266937500000, 1, 1, 1, 1, 1, 1, 0, 1
0.373266562500000, 1, 1, 1, 1, 1, 1, 1, 1
0.377238250000000, 1, 1, 1, 1, 1, 1, 0, 1
0.379247187500000, 1, 1, 1, 1, 1, 1, 1, 1
0.381224000000000, 1, 1, 1, 1, 1, 1, 0, 1
0.383234812500000, 1, 1, 1, 1, 1, 1, 1, 1
0.391190625000000, 1, 1, 1, 1, 1, 1, 0, 1
0.395189000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.397167250000000, 1, 1, 1, 1, 1, 1, 0, 1
0.399176937500000, 1, 1, 1, 1, 1, 1, 1, 1
0.401154875000000, 1, 1, 1, 1, 1, 1, 0, 1
0.403164000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.407132125000000, 1, 1, 1, 1, 1, 1, 0, 1
0.411132562500000, 1, 1, 1, 1, 1, 1, 1, 1
0.413113312500000, 1, 1, 1, 1, 1, 1, 0, 1
0.415119812500000, 1, 1, 1, 1, 1, 1, 1, 1
0.431047937500000, 1, 1, 1, 1, 1, 1, 0, 1
0.433055750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.435034187500000, 1, 1, 1, 1, 1, 1, 0, 1
0.439034187500000, 1, 1, 1, 1, 1, 1, 1, 1
0.444998562500000, 1, 1, 1, 1, 1, 1, 0, 1
0.448998250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.456955312500000, 1, 1, 1, 1, 1, 1, 0, 1
0.458966250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.474892562500000, 1, 1, 1, 1, 1, 1, 0, 1
0.476899500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.732709437500000, 1, 1, 1, 1, 1, 1, 0, 1
0.734711562500000, 1, 1, 1, 1, 1, 1, 1, 1
0.750622750000000, 1, 1, 1, 1, 1, 1, 0, 1
0.752631312500000, 1, 1, 1, 1, 1, 1, 1, 1
0.754601375000000, 1, 1, 1, 1, 1, 1, 0, 1
0.756604312500000, 1, 1, 1, 1, 1, 1, 1, 1
0.766544500000000, 1, 1, 1, 1, 1, 1, 0, 1
0.768545437500000, 1, 1, 1, 1, 1, 1, 1, 1
0.770527000000000, 1, 1, 1, 1, 1, 1, 0, 1
0.774529437500000, 1, 1, 1, 1, 1, 1, 1, 1
0.776494312500000, 1, 1, 1, 1, 1, 1, 0, 1
0.778497062500000, 1, 1, 1, 1, 1, 1, 1, 1
0.794403625000000, 1, 1, 1, 1, 1, 1, 0, 1
0.796423000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.798395062500000, 1, 1, 1, 1, 1, 1, 0, 1
0.802379375000000, 1, 1, 1, 1, 1, 1, 1, 1
0.806349750000000, 1, 1, 1, 1, 1, 1, 0, 1
0.808351000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.810330375000000, 1, 1, 1, 1, 1, 1, 0, 1
0.812331187500000, 1, 1, 1, 1, 1, 1, 1, 1
0.814312312500000, 1, 1, 1, 1, 1, 1, 0, 1
0.818347687500000, 1, 1, 1, 1, 1, 1, 1, 1
0.820279812500000, 1, 1, 1, 1, 1, 1, 0, 1
0.824272687500000, 1, 1, 1, 1, 1, 1, 1, 1
0.826255687500000, 1, 1, 1, 1, 1, 1, 0, 1
0.828252812500000, 1, 1, 1, 1, 1, 1, 1, 1
0.830232375000000, 1, 1, 1, 1, 1, 1, 0, 1
0.832233187500000, 1, 1, 1, 1, 1, 1, 1, 1
0.836209875000000, 1, 1, 1, 1, 1, 1, 0, 1
0.840202187500000, 1, 1, 1, 1, 1, 1, 1, 1
0.842172937500000, 1, 1, 1, 1, 1, 1, 0, 1
0.844175375000000, 1, 1, 1, 1, 1, 1, 1, 1
0.854116062500000, 1, 1, 1, 1, 1, 1, 0, 1
0.856116937500000, 1, 1, 1, 1, 1, 1, 1, 1
0.858097687500000, 1, 1, 1, 1, 1, 1, 0, 1
0.862095562500000, 1, 1, 1, 1, 1, 1, 1, 1
0.864071937500000, 1, 1, 1, 1, 1, 1, 0, 1
0.868067312500000, 1, 1, 1, 1, 1, 1, 1, 1
0.885958125000000, 1, 1, 1, 1, 1, 1, 0, 1
0.887960625000000, 1, 1, 1, 1, 1, 1, 1, 1
0.897901437500000, 1, 1, 1, 1, 1, 1, 0, 1
0.899901937500000, 1, 1, 1, 1, 1, 1, 1, 1
0.942287562500000, 1, 1, 1, 1, 1, 1, 0, 1
0.944293812500000, 1, 1, 1, 1, 1, 1, 1, 1
0.954244125000000, 1, 1, 1, 1, 1, 1, 0, 1
0.956251125000000, 1, 1, 1, 1, 1, 1, 1, 1
0.964208437500000, 1, 1, 1, 1, 1, 1, 0, 1
0.968208875000000, 1, 1, 1, 1, 1, 1, 1, 1
0.980155562500000, 1, 1, 1, 1, 1, 1, 0, 1
0.984154562500000, 1, 1, 1, 1, 1, 1, 1, 1
0.986131187500000, 1, 1, 1, 1, 1, 1, 0, 1
0.988138750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.004067687500000, 1, 1, 1, 1, 1, 1, 0, 1
1.006075625000000, 1, 1, 1, 1, 1, 1, 1, 1
1.008054437500000, 1, 1, 1, 1, 1, 1, 0, 1
1.012054312500000, 1, 1, 1, 1, 1, 1, 1, 1
1.016025625000000, 1, 1, 1, 1, 1, 1, 0, 1
1.018033062500000, 1, 1, 1, 1, 1, 1, 1, 1
1.020013250000000, 1, 1, 1, 1, 1, 1, 0, 1
1.022020312500000, 1, 1, 1, 1, 1, 1, 1, 1
1.029979125000000, 1, 1, 1, 1, 1, 1, 0, 1
1.033976250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.035954375000000, 1, 1, 1, 1, 1, 1, 0, 1
1.037961875000000, 1, 1, 1, 1, 1, 1, 1, 1
1.039942375000000, 1, 1, 1, 1, 1, 1, 0, 1
1.041949750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.045919125000000, 1, 1, 1, 1, 1, 1, 0, 1
1.049919625000000, 1, 1, 1, 1, 1, 1, 1, 1
1.051901187500000, 1, 1, 1, 1, 1, 1, 0, 1
1.053907312500000, 1, 1, 1, 1, 1, 1, 1, 1
1.069835562500000, 1, 1, 1, 1, 1, 1, 0, 1
1.071842750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.073823437500000, 1, 1, 1, 1, 1, 1, 0, 1
1.077821812500000, 1, 1, 1, 1, 1, 1, 1, 1
1.083785312500000, 1, 1, 1, 1, 1, 1, 0, 1
1.087785125000000, 1, 1, 1, 1, 1, 1, 1, 1
1.095743375000000, 1, 1, 1, 1, 1, 1, 0, 1
1.097751000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.113681250000000, 1, 1, 1, 1, 1, 1, 0, 1
1.115687625000000, 1, 1, 1, 1, 1, 1, 1, 1
1.373490812500000, 1, 1, 1, 1, 1, 1, 0, 1
1.375493312500000, 1, 1, 1, 1, 1, 1, 1, 1
1.391400000000000, 1, 1, 1, 1, 1, 1, 0, 1
1.393413125000000, 1, 1, 1, 1, 1, 1, 1, 1
1.395393187500000, 1, 1, 1, 1, 1, 1, 0, 1
1.397386187500000, 1, 1, 1, 1, 1, 1, 1, 1
1.407327062500000, 1, 1, 1, 1, 1, 1, 0, 1
1.409327250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.411308437500000, 1, 1, 1, 1, 1, 1, 0, 1
1.415306187500000, 1, 1, 1, 1, 1, 1, 1, 1
1.417276562500000, 1, 1, 1, 1, 1, 1, 0, 1
1.419278687500000, 1, 1, 1, 1, 1, 1, 1, 1
1.435185250000000, 1, 1, 1, 1, 1, 1, 0, 1
1.437199187500000, 1, 1, 1, 1, 1, 1, 1, 1
1.439169312500000, 1, 1, 1, 1, 1, 1, 0, 1
1.443162812500000, 1, 1, 1, 1, 1, 1, 1, 1
1.447131437500000, 1, 1, 1, 1, 1, 1, 0, 1
1.449132187500000, 1, 1, 1, 1, 1, 1, 1, 1
1.451112250000000, 1, 1, 1, 1, 1, 1, 0, 1
1.453112687500000, 1, 1, 1, 1, 1, 1, 1, 1
1.455094750000000, 1, 1, 1, 1, 1, 1, 0, 1
1.459102000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.461062500000000, 1, 1, 1, 1, 1, 1, 0, 1
1.465054875000000, 1, 1, 1, 1, 1, 1, 1, 1
1.467037000000000, 1, 1, 1, 1, 1, 1, 0, 1
